Congress,ICPSR ID,State Code,District,State,Party,Name,1st Dimension,2nd Dimension,1st Dimension S.E.,2nd Dimension S.E.,Correlation,Log-likelihood,Votes,Classification Errors,Geometric Mean Probability
108,20352,49,5,TEXAS,200,HENSARLING,0.886,-0.03,0.174,0.115,-0.374,-125.4668,818,51,0.858
108,15420,71,2,CALIFOR,200,HERGER,0.655,0.205,0.053,0.184,-0.068,-87.62399,815,31,0.898
108,20349,37,1,SOUTH D,100,HERSETH SANDLIN,-0.194,0.711,0.058,0.089,-0.148,-52.09971,237,21,0.803
108,29914,22,9,INDIANA,100,HILL,-0.098,0.337,0.049,0.062,0.002,-272.79724,839,118,0.722
108,29380,13,22,NEW YOR,100,HINCHEY,-0.591,0.022,0.036,0.187,-0.391,-111.20939,768,44,0.865
108,29763,49,15,TEXAS,100,HINOJOSA,-0.313,0.252,0.031,0.04,-0.375,-164.58875,790,74,0.812
108,29136,24,7,OHIO,200,HOBSON,0.459,-0.341,0.111,0.037,-0.025,-77.57427,830,23,0.911
108,29934,14,13,PENNSYL,100,HOEFFEL,-0.341,-0.244,0.041,0.079,-0.26,-96.94978,783,36,0.884
108,29361,23,2,MICHIGA,200,HOEKSTRA,0.694,-0.29,0.104,0.079,0.436,-127.56615,806,49,0.854
108,29396,14,17,PENNSYL,100,HOLDEN,-0.218,0.602,0.031,0.031,-0.001,-192.3042,833,79,0.794
108,11204,48,0,SOUTH C,100,HOLLINGS,-0.326,0.969,0.107,0.083,-0.301,-153.68182,484,65,0.728
108,29923,12,12,NEW JER,100,HOLT,-0.468,-0.15,0.046,0.047,-0.441,-132.9626,839,61,0.853
108,20103,71,15,CALIFOR,100,HONDA,-0.554,-0.536,0.068,0.12,-0.399,-118.92038,804,56,0.863
108,29750,72,5,OREGON,100,HOOLEY,-0.319,0.003,0.036,0.031,-0.341,-181.48431,830,68,0.804
108,29520,22,8,INDIANA,200,HOSTETTLER,0.749,0.394,0.061,0.294,-0.314,-214.23576,837,90,0.774
108,15423,13,29,NEW YOR,200,HOUGHTON,0.212,-0.464,0.058,0.093,0.222,-169.00446,747,67,0.798
108,14873,52,5,MARYLAN,100,HOYER,-0.348,0.019,0.033,0.032,-0.371,-119.77784,835,54,0.866
108,29737,34,9,MISSOUR,200,HULSHOF,0.497,0.124,0.087,0.116,-0.098,-142.04826,797,54,0.837
108,14835,71,52,CALIFOR,200,HUNTER,0.571,0.13,0.049,0.164,0.106,-113.84095,780,52,0.864
108,49306,49,0,TEXAS,200,HUTCHISON,0.379,0,0.015,0.121,0.331,-118.35983,512,52,0.794
108,14239,21,6,ILLINOI,200,HYDE,0.43,-0.12,0.078,0.103,-0.059,-110.52171,756,39,0.864
108,15424,53,0,OKLAHOM,200,INHOFE,0.697,0.258,0.056,0.305,0.181,-55.26506,504,23,0.896
108,4812,82,0,HAWAII,100,INOUYE,-0.384,0.214,0.018,0.113,-0.201,-106.37809,473,41,0.799
108,29937,73,1,WASHING,100,INSLEE,-0.341,-0.19,0.058,0.063,-0.289,-126.60514,841,55,0.86
108,29909,44,6,GEORGIA,200,ISAKSON,0.5,-0.283,0.107,0.047,-0.28,-105.64616,743,48,0.867
108,20129,13,2,NEW YOR,100,ISRAEL,-0.276,-0.154,0.046,0.056,-0.261,-136.26396,811,54,0.845
108,20107,71,49,CALIFOR,200,ISSA,0.608,-0.112,0.067,0.087,0.227,-99.35177,814,47,0.885
108,29392,53,5,OKLAHOM,200,ISTOOK,0.609,0.159,0.078,0.098,-0.21,-112.10871,781,41,0.866
108,29585,21,2,ILLINOI,100,JACKSON,-0.564,-0.64,0.069,0.177,-0.486,-104.16034,842,50,0.884
108,29573,49,18,TEXAS,100,JACKSON-LEE,-0.477,0.046,0.036,0.084,-0.39,-158.01852,805,64,0.822
108,20348,37,1,SOUTH D,200,JANKLOW,0.343,0.102,0.062,0.14,0.138,-44.09203,372,16,0.888
108,29120,45,2,LOUISIA,100,JEFFERSON,-0.4,0.261,0.022,0.058,-0.226,-159.21217,775,70,0.814
108,94240,6,0,VERMONT,328,JEFFORDS,-0.363,-0.411,0.031,0.233,0.051,-158.59779,510,74,0.733
108,29755,54,1,TENNESS,200,JENKINS,0.517,0.347,0.048,0.202,-0.506,-107.96416,802,46,0.874
108,29727,45,7,LOUISIA,100,JOHN,-0.114,0.717,0.028,0.035,0.023,-163.37215,754,59,0.805
108,15028,1,5,CONNECT,200,JOHNSON,0.219,-0.675,0.082,0.163,0.069,-178.21114,807,74,0.802
108,20116,21,15,ILLINOI,200,JOHNSON,0.298,-0.266,0.03,0.349,-0.065,-225.25381,834,103,0.763
108,15425,37,0,SOUTH D,100,JOHNSON,-0.329,0.463,0.067,0.047,0.13,-72.27213,484,25,0.861
108,29143,49,3,TEXAS,200,JOHNSON,0.708,0.305,0.066,0.196,-0.456,-100.95813,795,45,0.881
108,39305,49,30,TEXAS,100,JOHNSON,-0.484,0.229,0.015,0.095,-0.204,-145.28059,806,71,0.835
108,29546,47,3,NORTH C,200,JONES,0.329,0.793,0.056,0.315,0.44,-347.98959,808,137,0.65
108,29930,24,11,OHIO,100,JONES,-0.534,-0.074,0.038,0.088,-0.413,-120.99036,727,47,0.847
108,15104,14,11,PENNSYL,100,KANJORSKI,-0.31,0.447,0.029,0.032,-0.204,-226.50224,834,101,0.762
108,15029,24,9,OHIO,100,KAPTUR,-0.389,0.385,0.013,0.051,-0.333,-145.44339,804,54,0.835
108,20112,43,8,FLORIDA,200,KELLER,0.589,0.021,0.113,0.092,-0.018,-79.65413,817,37,0.907
108,29544,13,19,NEW YOR,200,KELLY,0.352,-0.74,0.117,0.12,-0.215,-157.18045,835,68,0.828
108,10808,3,0,MASSACH,100,KENNEDY,-0.521,-0.307,0.055,0.377,-0.24,-57.62452,495,19,0.89
108,20121,33,6,MINNESO,200,KENNEDY,0.625,-0.156,0.111,0.088,0.117,-149.64555,841,54,0.837
108,29564,5,1,RHODE I,100,KENNEDY,-0.419,-0.042,0.029,0.043,-0.379,-136.68355,823,58,0.847
108,14920,3,0,MASSACH,100,KERRY,-0.453,-0.2,0.02,0.281,0.047,-11.32484,159,4,0.931
108,14430,23,5,MICHIGA,100,KILDEE,-0.357,0.31,0.026,0.093,-0.464,-168.25029,843,71,0.819
108,29733,23,13,MICHIGA,100,KILPATRICK,-0.505,-0.255,0.039,0.035,-0.412,-109.27386,788,46,0.871
108,29769,25,3,WISCONS,100,KIND,-0.291,0.014,0.042,0.031,-0.289,-170.61076,818,68,0.812
108,20325,31,5,IOWA,200,KING,0.752,0.342,0.067,0.202,-0.352,-102.54746,828,44,0.884
108,29375,13,3,NEW YOR,200,KING,0.409,-0.269,0.1,0.027,-0.12,-138.72479,815,54,0.843
108,29338,44,1,GEORGIA,200,KINGSTON,0.617,0.476,0.012,0.281,-0.497,-116.25082,818,54,0.868
108,20115,21,10,ILLINOI,200,KIRK,0.418,-0.866,0.165,0.213,-0.281,-125.07986,817,49,0.858
108,15082,25,4,WISCONS,100,KLECZKA,-0.359,-0.019,0.034,0.044,-0.311,-156.09735,786,66,0.82
108,20333,33,2,MINNESO,200,KLINE,0.66,0.001,0.122,0.051,0.163,-90.80751,840,40,0.898
108,29365,23,9,MICHIGA,200,KNOLLENBERG,0.489,-0.219,0.126,0.041,-0.061,-80.75327,827,28,0.907
108,15703,25,0,WISCONS,100,KOHL,-0.346,-0.107,0.023,0.162,0.039,-89.20645,512,41,0.84
108,15105,61,8,ARIZONA,200,KOLBE,0.456,-0.691,0.143,0.095,0.211,-172.30356,835,73,0.814
108,29748,24,10,OHIO,100,KUCINICH,-0.607,0.582,0.02,0.228,0.629,-215.01035,756,86,0.752
108,15429,61,0,ARIZONA,200,KYL,0.619,-0.62,0.026,0.094,0.861,-60.72844,514,24,0.889
108,29517,21,18,ILLINOI,200,LAHOOD,0.368,-0.243,0.101,0.032,-0.246,-144.57594,790,56,0.833
108,29761,49,9,TEXAS,100,LAMPSON,-0.094,0.429,0.059,0.113,0.083,-303.04651,822,133,0.692
108,49702,45,0,LOUISIA,100,LANDRIEU,-0.246,0.498,0.085,0.039,-0.017,-116.72233,514,56,0.797
108,20136,5,2,RHODE I,100,LANGEVIN,-0.374,0.278,0.021,0.06,-0.262,-139.71059,823,55,0.844
108,14837,71,12,CALIFOR,100,LANTOS,-0.41,-0.073,0.026,0.037,-0.397,-107.77331,799,44,0.874
108,20145,73,2,WASHING,100,LARSEN,-0.373,0.483,0.019,0.046,-0.192,-192.06326,826,101,0.793
108,29908,1,1,CONNECT,100,LARSON,-0.41,-0.116,0.063,0.035,-0.345,-128.53886,814,58,0.854
108,29522,31,4,IOWA,200,LATHAM,0.466,-0.032,0.112,0.045,-0.158,-125.03358,840,39,0.862
108,29553,24,14,OHIO,200,LATOURETTE,0.344,-0.267,0.087,0.03,-0.245,-151.48978,815,49,0.83
108,14914,12,0,NEW JER,100,LAUTENBERG,-0.498,-0.354,0.041,0.356,-0.016,-62.05182,513,28,0.886
108,14432,31,2,IOWA,200,LEACH,0.177,-0.821,0.055,0.078,-0.055,-211.25798,800,111,0.768
108,14307,6,0,VERMONT,100,LEAHY,-0.463,-0.033,0.015,0.193,0.016,-73.21388,508,37,0.866
108,29778,71,9,CALIFOR,100,LEE,-0.708,-0.664,0.095,0.187,-0.641,-86.48692,819,28,0.9
108,14709,23,0,MICHIGA,100,LEVIN,-0.478,0.083,0.014,0.158,0.105,-63.67089,519,24,0.885
108,15033,23,12,MICHIGA,100,LEVIN,-0.369,-0.127,0.05,0.042,-0.436,-120.84436,841,53,0.866
108,14644,71,41,CALIFOR,200,LEWIS,0.485,-0.151,0.088,0.026,0.259,-90.21507,820,30,0.896
108,15431,44,5,GEORGIA,100,LEWIS,-0.606,-0.208,0.058,0.111,-0.414,-107.41142,794,48,0.873
108,29352,51,2,KENTUCK,200,LEWIS,0.529,0.348,0.054,0.217,-0.185,-100.37225,827,42,0.886
108,15704,1,0,CONNECT,100,LIEBERMAN,-0.292,-0.291,0.018,0.205,0.101,-63.43718,331,25,0.826
108,29305,42,0,ARKANSA,100,LINCOLN,-0.221,0.417,0.079,0.047,-0.031,-112.28454,516,38,0.804
108,29341,44,7,GEORGIA,200,LINDER,0.708,0.035,0.064,0.068,-0.052,-101.0048,813,35,0.883
108,15036,21,3,ILLINOI,100,LIPINSKI,-0.199,0.487,0.027,0.046,-0.195,-232.08455,712,112,0.722
108,29539,12,2,NEW JER,200,LOBIONDO,0.331,-0.394,0.11,0.035,-0.456,-272.41138,843,108,0.724
108,29504,71,16,CALIFOR,100,LOFGREN,-0.432,-0.568,0.067,0.205,-0.522,-155.7054,811,64,0.825
108,14031,46,0,MISSISS,200,LOTT,0.482,0.007,0.016,0.153,0.258,-78.65617,504,26,0.856
108,15612,13,18,NEW YOR,100,LOWEY,-0.388,-0.309,0.052,0.079,-0.435,-112.15478,821,43,0.872
108,29916,51,4,KENTUCK,100,LUCAS,-0.051,0.734,0.022,0.05,0.104,-218.58873,827,85,0.768
108,29393,53,3,OKLAHOM,200,LUCAS,0.489,0.232,0.064,0.149,-0.089,-103.81633,821,39,0.881
108,14506,22,0,INDIANA,200,LUGAR,0.26,-0.599,0.026,0.052,0.066,-75.13004,511,25,0.863
108,20119,3,9,MASSACH,100,LYNCH,-0.367,0.27,0.029,0.049,-0.349,-167.5162,822,69,0.816
108,20318,44,4,GEORGIA,100,MAJETTE,-0.377,-0.148,0.052,0.079,-0.411,-144.43941,738,62,0.822
108,29379,13,14,NEW YOR,100,MALONEY,-0.399,-0.363,0.04,0.12,-0.469,-106.44717,830,46,0.88
108,29349,21,16,ILLINOI,200,MANZULLO,0.627,0.081,0.066,0.14,-0.005,-152.93301,825,66,0.831
108,14435,3,7,MASSACH,100,MARKEY,-0.55,-0.336,0.062,0.03,-0.575,-102.93252,828,42,0.883
108,20317,44,3,GEORGIA,100,MARSHALL,-0.128,0.992,0.047,0.118,0.118,-244.55141,800,112,0.737
108,20140,67,2,UTAH,100,MATHESON,-0.157,0.647,0.031,0.048,-0.116,-262.29739,841,119,0.732
108,14649,71,5,CALIFOR,100,MATSUI,-0.378,-0.069,0.033,0.038,-0.372,-111.13794,787,41,0.868
108,15039,61,0,ARIZONA,200,MCCAIN,0.394,-1.118,0.044,0.179,0.644,-160.48871,509,74,0.73
108,29535,34,5,MISSOUR,100,MCCARTHY,-0.411,-0.314,0.07,0.094,-0.231,-90.50683,765,32,0.888
108,29744,13,4,NEW YOR,100,MCCARTHY,-0.285,-0.142,0.039,0.057,-0.365,-119.00697,829,49,0.866
108,20122,33,4,MINNESO,100,MCCOLLUM,-0.443,-0.315,0.059,0.079,-0.298,-128.07565,824,53,0.856
108,14921,51,0,KENTUCK,200,MCCONNELL,0.465,-0.078,0.017,0.117,0.315,-34.50797,509,10,0.934
108,20332,23,11,MICHIGA,200,MCCOTTER,0.44,0.177,0.089,0.211,0.035,-94.79372,819,45,0.891
108,15451,45,4,LOUISIA,200,MCCRERY,0.498,0.105,0.068,0.074,-0.035,-87.37183,804,34,0.897
108,15613,73,7,WASHING,100,MCDERMOTT,-0.722,-0.063,0.071,0.202,-0.476,-124.47721,800,44,0.856
108,29729,3,3,MASSACH,100,MCGOVERN,-0.542,-0.166,0.052,0.074,-0.416,-100.62075,830,42,0.886
108,39316,13,23,NEW YOR,200,MCHUGH,0.317,-0.161,0.078,0.062,-0.124,-159.30486,827,63,0.825
108,29326,62,3,COLORAD,200,MCINNIS,0.562,0.046,0.127,0.088,-0.078,-116.08722,743,52,0.855
108,29746,47,7,NORTH C,100,MCINTYRE,-0.158,0.783,0.036,0.038,0.014,-238.03029,822,107,0.749
108,29315,71,25,CALIFOR,200,MCKEON,0.556,-0.045,0.099,0.038,0.132,-102.15577,816,41,0.882
108,15614,13,21,NEW YOR,100,MCNULTY,-0.436,0.49,0.015,0.049,0.006,-184.57538,827,86,0.8
108,29358,3,5,MASSACH,100,MEEHAN,-0.437,-0.578,0.091,0.183,-0.273,-102.99459,806,44,0.88
108,20358,43,17,FLORIDA,100,MEEK,-0.361,0.06,0.053,0.052,-0.443,-154.28963,790,60,0.823
108,29776,13,6,NEW YOR,100,MEEKS,-0.434,-0.255,0.045,0.106,-0.382,-126.99184,780,53,0.85
108,29373,12,13,NEW JER,100,MENÉNDEZ,-0.381,0.029,0.04,0.043,-0.375,-140.36649,818,64,0.842
108,29331,43,7,FLORIDA,200,MICA,0.568,0.075,0.081,0.087,0.1,-85.71557,824,38,0.901
108,20328,2,2,MAINE,100,MICHAUD,-0.327,0.286,0.047,0.045,-0.306,-172.27965,843,71,0.815
108,14440,52,0,MARYLAN,100,MIKULSKI,-0.431,0.131,0.017,0.17,0.139,-53.59658,513,21,0.901
108,29586,71,37,CALIFOR,100,MILLENDER-MCDONALD,-0.427,-0.221,0.043,0.087,-0.358,-101.18316,727,40,0.87
108,14256,71,7,CALIFOR,100,MILLER,-0.65,-0.123,0.053,0.202,-0.5,-108.4589,794,46,0.872
108,29905,71,42,CALIFOR,200,MILLER,0.632,0.025,0.107,0.047,-0.047,-101.68089,802,42,0.881
108,20110,43,1,FLORIDA,200,MILLER,0.728,0.295,0.084,0.184,-0.219,-116.98519,797,51,0.863
108,49904,44,0,GEORGIA,100,MILLER,0.131,0.155,0.055,0.069,0.471,-107.90949,439,43,0.782
108,20331,23,10,MICHIGA,200,MILLER,0.449,-0.04,0.113,0.113,-0.148,-82.01603,830,29,0.906
108,20341,47,13,NORTH C,100,MILLER,-0.356,-0.011,0.054,0.042,-0.377,-142.21037,822,66,0.841
108,15083,56,1,WEST VI,100,MOLLOHAN,-0.297,0.649,0.028,0.043,-0.028,-278.99564,762,118,0.693
108,29915,32,3,KANSAS,100,MOORE,-0.269,0.257,0.032,0.036,-0.279,-183.81693,830,80,0.801
108,29722,32,1,KANSAS,200,MORAN,0.494,0.417,0.044,0.25,-0.25,-200.37819,835,84,0.787
108,29149,40,8,VIRGINI,100,MORAN,-0.304,-0.297,0.056,0.131,-0.315,-171.96088,813,67,0.809
108,40300,81,0,ALASKA,200,MURKOWSKI,0.236,-0.331,0.017,0.056,0.545,-79.98435,499,35,0.852
108,20346,14,18,PENNSYL,200,MURPHY,0.341,0,0.094,0.105,-0.074,-99.12549,839,35,0.889
108,49308,73,0,WASHING,100,MURRAY,-0.415,-0.07,0.015,0.242,0.161,-70.56179,513,32,0.871
108,14072,14,12,PENNSYL,100,MURTHA,-0.242,0.55,0.02,0.066,-0.189,-300.79889,803,122,0.688
108,20311,62,4,COLORAD,200,MUSGRAVE,0.673,0.294,0.081,0.181,-0.119,-112.15863,833,44,0.874
108,29549,47,9,NORTH C,200,MYRICK,0.703,-0.02,0.105,0.054,0.078,-84.59322,811,30,0.901
108,29377,13,8,NEW YOR,100,NADLER,-0.526,-0.583,0.061,0.198,-0.542,-90.10827,818,38,0.896
108,29903,71,38,CALIFOR,100,NAPOLITANO,-0.435,-0.207,0.054,0.037,-0.383,-97.94754,827,37,0.888
108,15616,3,2,MASSACH,100,NEAL,-0.442,-0.029,0.042,0.045,-0.362,-115.01226,817,45,0.869
108,14651,43,0,FLORIDA,100,NELSON,-0.314,0.138,0.038,0.098,0.089,-128.7962,511,43,0.777
108,40103,35,0,NEBRASK,100,NELSON,-0.066,0.61,0.105,0.065,0.023,-132.4912,504,50,0.769
108,29581,73,5,WASHING,200,NETHERCUTT,0.418,-0.02,0.099,0.066,-0.204,-94.98078,771,34,0.884
108,20353,49,19,TEXAS,200,NEUGEBAUER,0.712,0.32,0.072,0.194,-0.294,-91.83385,686,39,0.875
108,29552,24,18,OHIO,200,NEY,0.366,0.141,0.065,0.141,-0.118,-110.69302,832,46,0.875
108,14908,53,0,OKLAHOM,200,NICKLES,0.68,-0.525,0.039,0.136,0.076,-38.98649,516,11,0.927
108,29725,51,3,KENTUCK,200,NORTHUP,0.463,-0.16,0.107,0.042,-0.24,-98.73513,830,40,0.888
108,29513,44,9,GEORGIA,200,NORWOOD,0.659,0.448,0.038,0.26,-0.559,-99.47306,765,40,0.878
108,20307,71,21,CALIFOR,200,NUNES,0.638,-0.019,0.126,0.045,0.062,-102.20544,828,49,0.884
108,29118,31,1,IOWA,200,NUSSLE,0.494,-0.108,0.093,0.099,-0.011,-134.54602,827,48,0.85
108,14265,33,8,MINNESO,100,OBERSTAR,-0.542,0.663,0.037,0.257,-0.013,-193.82515,805,87,0.786
108,12036,25,7,WISCONS,100,OBEY,-0.478,0.136,0.029,0.117,-0.477,-216.88286,832,85,0.771
108,29123,3,1,MASSACH,100,OLVER,-0.61,-0.08,0.059,0.182,-0.427,-120.88998,836,56,0.865
108,15049,49,27,TEXAS,100,ORTIZ,-0.254,0.633,0.027,0.091,-0.149,-166.76039,782,77,0.808
108,20126,35,3,NEBRASK,200,OSBORNE,0.418,-0.136,0.11,0.044,-0.19,-113.09344,825,44,0.872
108,29902,71,3,CALIFOR,200,OSE,0.406,-0.514,0.122,0.086,-0.279,-180.99608,836,74,0.805
108,20114,63,1,IDAHO,200,OTTER,0.76,0.183,0.078,0.152,-0.288,-224.29016,838,88,0.765
108,15050,13,11,NEW YOR,100,OWENS,-0.576,-0.557,0.06,0.131,-0.433,-111.68661,775,40,0.866
108,14875,24,4,OHIO,200,OXLEY,0.447,-0.063,0.093,0.062,0.092,-101.67461,797,39,0.88
108,15454,12,6,NEW JER,100,PALLONE,-0.472,0.05,0.063,0.126,-0.423,-130.04733,842,58,0.857
108,29741,12,8,NEW JER,100,PASCRELL,-0.355,0.112,0.04,0.034,-0.358,-157.8076,812,70,0.823
108,29101,61,4,ARIZONA,100,PASTOR,-0.441,0.095,0.034,0.067,-0.32,-161.40953,808,76,0.819
108,14290,49,14,TEXAS,200,PAUL,1.087,-0.454,0.317,0.269,0.438,-487.97723,740,185,0.517
108,15619,12,10,NEW JER,100,PAYNE,-0.603,-0.566,0.075,0.128,-0.452,-84.61178,775,34,0.897
108,20337,66,2,NEW MEX,200,PEARCE,0.599,-0.01,0.111,0.058,0.094,-106.37981,817,43,0.878
108,15448,71,8,CALIFOR,100,PELOSI,-0.489,-0.35,0.039,0.075,-0.417,-94.33372,816,42,0.891
108,20117,22,6,INDIANA,200,PENCE,0.779,0.038,0.119,0.06,0.058,-94.51498,825,36,0.892
108,29127,33,7,MINNESO,100,PETERSON,-0.179,1.015,0.054,0.06,0.08,-318.02368,836,150,0.684
108,29751,14,5,PENNSYL,200,PETERSON,0.472,0.067,0.09,0.098,-0.063,-101.45455,795,39,0.88
108,14675,25,6,WISCONS,200,PETRI,0.567,-0.128,0.049,0.086,-0.092,-327.62408,836,133,0.676
108,29734,46,3,MISSISS,200,PICKERING,0.46,0.156,0.086,0.16,-0.058,-77.89574,799,29,0.907
108,29752,14,16,PENNSYL,200,PITTS,0.686,-0.064,0.107,0.049,0.127,-100.49001,811,45,0.883
108,20135,14,19,PENNSYL,200,PLATTS,0.363,-0.091,0.065,0.163,-0.197,-183.9552,818,77,0.799
108,29311,71,11,CALIFOR,200,POMBO,0.5,0.314,0.083,0.169,-0.143,-106.98074,829,46,0.879
108,29384,36,1,NORTH D,100,POMEROY,-0.253,0.375,0.031,0.037,-0.228,-207.18309,838,94,0.781
108,20334,65,3,NEVADA,200,PORTER,0.373,-0.193,0.111,0.057,-0.078,-169.627,843,58,0.818
108,29386,24,2,OHIO,200,PORTMAN,0.486,-0.359,0.134,0.037,-0.146,-80.76317,826,25,0.907
108,15438,47,4,NORTH C,100,PRICE,-0.36,-0.021,0.045,0.032,-0.356,-123.17001,838,53,0.863
108,29390,24,15,OHIO,200,PRYCE,0.47,-0.517,0.137,0.095,-0.121,-87.51219,821,33,0.899
108,40301,42,0,ARKANSA,100,PRYOR,-0.253,0.554,0.094,0.048,0.163,-106.88865,517,42,0.813
108,20113,43,12,FLORIDA,200,PUTNAM,0.577,-0.041,0.12,0.051,-0.071,-88.98795,815,35,0.897
108,29381,13,27,NEW YOR,200,QUINN,0.254,-0.266,0.056,0.048,-0.046,-106.93455,691,34,0.857
108,29505,71,19,CALIFOR,200,RADANOVICH,0.624,0.043,0.084,0.084,0.01,-115.25334,802,52,0.866
108,14448,56,3,WEST VI,100,RAHALL,-0.341,0.631,0.013,0.053,-0.214,-232.57692,831,100,0.756
108,29126,33,3,MINNESO,200,RAMSTAD,0.487,-0.889,0.17,0.128,-0.271,-388.06516,839,150,0.63
108,13035,13,15,NEW YOR,100,RANGEL,-0.481,-0.382,0.057,0.095,-0.502,-114.03172,760,40,0.861
108,29142,5,0,RHODE I,100,REED,-0.513,-0.099,0.026,0.318,0.398,-58.12484,516,22,0.893
108,14045,24,16,OHIO,200,REGULA,0.352,-0.226,0.083,0.023,-0.119,-76.57035,822,22,0.911
108,20125,64,1,MONTANA,200,REHBERG,0.491,0.004,0.102,0.092,-0.12,-97.09899,842,40,0.891
108,15054,65,0,NEVADA,100,REID,-0.381,0.492,0.067,0.075,0.305,-86.99823,499,38,0.84
108,20303,61,1,ARIZONA,200,RENZI,0.397,0.075,0.093,0.111,0.046,-145.35706,841,58,0.841
108,29764,49,16,TEXAS,100,REYES,-0.301,0.34,0.034,0.032,-0.276,-154.88702,743,67,0.812
108,29928,13,26,NEW YOR,200,REYNOLDS,0.501,-0.193,0.108,0.039,-0.151,-81.5603,812,27,0.904
108,14852,32,0,KANSAS,200,ROBERTS,0.399,0.079,0.014,0.12,0.328,-52.4323,518,21,0.904
108,14922,56,0,WEST VI,100,ROCKEFELLER,-0.393,0.348,0.043,0.086,0.28,-85.15352,518,44,0.848
108,29771,49,28,TEXAS,100,RODRIGUEZ,-0.342,0.245,0.023,0.047,-0.315,-161.59193,794,64,0.816
108,20301,41,3,ALABAMA,200,ROGERS,0.477,0.125,0.098,0.138,-0.048,-83.06368,835,30,0.905
108,14854,51,5,KENTUCK,200,ROGERS,0.45,0.111,0.045,0.091,0.086,-82.41947,833,28,0.906
108,20120,23,8,MICHIGA,200,ROGERS,0.523,0.007,0.102,0.1,-0.052,-90.57064,833,37,0.897
108,15621,71,46,CALIFOR,200,ROHRABACHER,0.786,-0.203,0.127,0.062,0.249,-218.16132,829,88,0.769
108,15634,43,18,FLORIDA,200,ROS-LEHTINEN,0.381,-0.347,0.093,0.028,-0.037,-107.62858,792,44,0.873
108,20102,42,4,ARKANSA,100,ROSS,-0.219,0.622,0.03,0.043,-0.223,-150.70529,841,51,0.836
108,29742,12,9,NEW JER,100,ROTHMAN,-0.355,-0.167,0.06,0.047,-0.398,-152.47632,796,78,0.826
108,29317,71,34,CALIFOR,100,ROYBAL-ALLARD,-0.471,-0.349,0.035,0.081,-0.452,-80.77925,810,27,0.905
108,29321,71,40,CALIFOR,200,ROYCE,0.837,-0.223,0.162,0.113,0.672,-172.5313,824,73,0.811
108,20329,52,2,MARYLAN,100,RUPPERSBERGER,-0.277,0.096,0.05,0.043,-0.362,-147.99319,810,65,0.833
108,29346,21,1,ILLINOI,100,RUSH,-0.472,-0.312,0.037,0.083,-0.511,-139.86189,799,55,0.839
108,20343,24,17,OHIO,100,RYAN,-0.402,0.397,0.037,0.082,-0.312,-152.00777,823,60,0.831
108,29939,25,1,WISCONS,200,RYAN,0.723,-0.286,0.133,0.142,0.383,-141.16855,827,61,0.843
108,29723,32,2,KANSAS,200,RYUN,0.632,0.26,0.056,0.188,-0.39,-90.64225,808,31,0.894
108,14656,33,5,MINNESO,100,SABO,-0.564,0.349,0.022,0.206,-0.346,-225.27005,823,85,0.761
108,20310,71,39,CALIFOR,100,SÁNCHEZ,-0.524,-0.297,0.075,0.047,-0.476,-85.43107,818,30,0.901
108,29709,71,47,CALIFOR,100,SANCHEZ,-0.379,0.073,0.038,0.047,-0.369,-142.40871,817,57,0.84
108,29147,6,1,VERMONT,328,SANDERS,-0.515,-0.035,0.033,0.148,-0.383,-166.09152,811,64,0.815
108,29757,49,1,TEXAS,100,SANDLIN,-0.25,0.544,0.022,0.045,-0.158,-247.59834,823,126,0.74
108,29141,14,0,PENNSYL,200,SANTORUM,0.398,-0.281,0.022,0.07,0.292,-74.67003,512,39,0.864
108,13039,52,0,MARYLAN,100,SARBANES,-0.517,0,0.019,0.253,0.092,-43.07817,509,13,0.919
108,15112,12,3,NEW JER,200,SAXTON,0.33,-0.335,0.097,0.038,0.098,-148.66425,819,67,0.834
108,29911,21,9,ILLINOI,100,SCHAKOWSKY,-0.617,-0.286,0.051,0.064,-0.389,-102.36646,829,47,0.884
108,20104,71,29,CALIFOR,100,SCHIFF,-0.325,-0.216,0.049,0.077,-0.231,-111.55762,835,38,0.875
108,20142,40,2,VIRGINI,200,SCHROCK,0.566,-0.059,0.095,0.076,-0.187,-85.7519,788,39,0.897
108,14858,13,0,NEW YOR,100,SCHUMER,-0.419,-0.195,0.024,0.29,0.085,-73.80887,519,35,0.867
108,20321,44,13,GEORGIA,100,SCOTT,-0.267,0.335,0.038,0.057,-0.378,-254.52043,826,111,0.735
108,39307,40,3,VIRGINI,100,SCOTT,-0.473,0.014,0.028,0.055,-0.372,-127.16097,833,55,0.858
108,14657,25,5,WISCONS,200,SENSENBRENNER,0.93,-0.66,0.232,0.223,0.923,-210.70116,842,87,0.779
108,29134,13,16,NEW YOR,100,SERRANO,-0.507,-0.49,0.067,0.137,-0.479,-112.72757,812,45,0.87
108,49700,41,0,ALABAMA,200,SESSIONS,0.575,0.035,0.022,0.215,0.382,-58.55901,512,30,0.892
108,29759,49,32,TEXAS,200,SESSIONS,0.708,0.117,0.098,0.088,-0.176,-87.57354,829,31,0.9
108,29501,61,3,ARIZONA,200,SHADEGG,0.862,0.056,0.142,0.079,-0.784,-106.75637,836,36,0.88
108,14860,43,22,FLORIDA,200,SHAW,0.345,-0.237,0.088,0.035,0.165,-93.95576,833,37,0.893
